term1;term2;error_degree;weight;eq_id;eq_size;community
116668268;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116668269;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668270;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668271;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116668272;http://my.dbpedia.org/resource/ဘာရက်_အိုဘားမား;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116668273;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://nap.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668274;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://nds.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668275;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.24;2;5723;14916;0
116668276;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668277;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668278;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668279;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668280;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668281;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668282;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668283;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668284;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668285;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668286;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116668287;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668288;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668289;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668290;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668291;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668292;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668293;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668294;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668295;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668296;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668297;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116668298;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116668299;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116668300;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116668301;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668302;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668303;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116668304;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668305;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668306;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668307;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668308;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668309;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668310;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116668311;http://my.dbpedia.org/resource/ဘာရတ်အိုဘားမား;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116668312;http://mzn.dbpedia.org/resource/%D8%A8%D8%A7%D8%B1%D8%A7%DA%A9_%D8%A7%D9%88%D8%A8%D8%A7%D9%85%D8%A7;http://mzn.dbpedia.org/resource/باراک_اوباما;0.49;1;5723;14916;0
116668313;http://mzn.dbpedia.org/resource/باراک_اوباما;http://nap.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668314;http://mzn.dbpedia.org/resource/باراک_اوباما;http://nds.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668315;http://mzn.dbpedia.org/resource/باراک_اوباما;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.24;2;5723;14916;0
116668316;http://mzn.dbpedia.org/resource/باراک_اوباما;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668317;http://mzn.dbpedia.org/resource/باراک_اوباما;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668318;http://mzn.dbpedia.org/resource/باراک_اوباما;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668319;http://mzn.dbpedia.org/resource/باراک_اوباما;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668320;http://mzn.dbpedia.org/resource/باراک_اوباما;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668321;http://mzn.dbpedia.org/resource/باراک_اوباما;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668322;http://mzn.dbpedia.org/resource/باراک_اوباما;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668323;http://mzn.dbpedia.org/resource/باراک_اوباما;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668324;http://mzn.dbpedia.org/resource/باراک_اوباما;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668325;http://mzn.dbpedia.org/resource/باراک_اوباما;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668326;http://mzn.dbpedia.org/resource/باراک_اوباما;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116668327;http://mzn.dbpedia.org/resource/باراک_اوباما;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668328;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668329;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668330;http://mzn.dbpedia.org/resource/باراک_اوباما;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668331;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668332;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668333;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668334;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668335;http://mzn.dbpedia.org/resource/باراک_اوباما;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668336;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668337;http://mzn.dbpedia.org/resource/باراک_اوباما;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668338;http://mzn.dbpedia.org/resource/باراک_اوباما;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116668339;http://mzn.dbpedia.org/resource/باراک_اوباما;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116668340;http://mzn.dbpedia.org/resource/باراک_اوباما;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668341;http://mzn.dbpedia.org/resource/باراک_اوباما;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116668342;http://mzn.dbpedia.org/resource/باراک_اوباما;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668343;http://mzn.dbpedia.org/resource/باراک_اوباما;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668344;http://mzn.dbpedia.org/resource/باراک_اوباما;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668345;http://mzn.dbpedia.org/resource/باراک_اوباما;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668346;http://mzn.dbpedia.org/resource/باراک_اوباما;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668347;http://mzn.dbpedia.org/resource/باراک_اوباما;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668348;http://mzn.dbpedia.org/resource/باراک_اوباما;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668349;http://mzn.dbpedia.org/resource/باراک_اوباما;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668350;http://mzn.dbpedia.org/resource/باراک_اوباما;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668351;http://mzn.dbpedia.org/resource/باراک_اوباما;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668352;http://mzn.dbpedia.org/resource/باراک_اوباما;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116668353;http://mzn.dbpedia.org/resource/باراک_اوباما;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116668354;http://mzn.dbpedia.org/resource/باراک_اوباما;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668355;http://mzn.dbpedia.org/resource/باراک_اوباما;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668356;http://mzn.dbpedia.org/resource/باراک_اوباما;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116668357;http://mzn.dbpedia.org/resource/باراک_اوباما;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116668358;http://nap.dbpedia.org/resource/Barack_Obama;http://nds.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668359;http://nap.dbpedia.org/resource/Barack_Obama;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.24;2;5723;14916;0
116668360;http://nap.dbpedia.org/resource/Barack_Obama;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668361;http://nap.dbpedia.org/resource/Barack_Obama;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668362;http://nap.dbpedia.org/resource/Barack_Obama;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668363;http://nap.dbpedia.org/resource/Barack_Obama;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668364;http://nap.dbpedia.org/resource/Barack_Obama;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668365;http://nap.dbpedia.org/resource/Barack_Obama;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668366;http://nap.dbpedia.org/resource/Barack_Obama;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668367;http://nap.dbpedia.org/resource/Barack_Obama;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668368;http://nap.dbpedia.org/resource/Barack_Obama;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668369;http://nap.dbpedia.org/resource/Barack_Obama;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668370;http://nap.dbpedia.org/resource/Barack_Obama;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116668371;http://nap.dbpedia.org/resource/Barack_Obama;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668372;http://nap.dbpedia.org/resource/Barack_Obama;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668373;http://nap.dbpedia.org/resource/Barack_Obama;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668374;http://nap.dbpedia.org/resource/Barack_Obama;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668375;http://nap.dbpedia.org/resource/Barack_Obama;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668376;http://nap.dbpedia.org/resource/Barack_Obama;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668377;http://nap.dbpedia.org/resource/Barack_Obama;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668378;http://nap.dbpedia.org/resource/Barack_Obama;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668379;http://nap.dbpedia.org/resource/Barack_Obama;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668380;http://nap.dbpedia.org/resource/Barack_Obama;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668381;http://nap.dbpedia.org/resource/Barack_Obama;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668382;http://nap.dbpedia.org/resource/Barack_Obama;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116668383;http://nap.dbpedia.org/resource/Barack_Obama;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116668384;http://nap.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668385;http://nap.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116668386;http://nap.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116668387;http://nap.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116668388;http://nap.dbpedia.org/resource/Barack_Obama;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668389;http://nap.dbpedia.org/resource/Barack_Obama;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668390;http://nap.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116668391;http://nap.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668392;http://nap.dbpedia.org/resource/Barack_Obama;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668393;http://nap.dbpedia.org/resource/Barack_Obama;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668394;http://nap.dbpedia.org/resource/Barack_Obama;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668395;http://nap.dbpedia.org/resource/Barack_Obama;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668396;http://nap.dbpedia.org/resource/Barack_Obama;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668397;http://nap.dbpedia.org/resource/Barack_Obama;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668398;http://nap.dbpedia.org/resource/Barack_Obama;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668399;http://nap.dbpedia.org/resource/Barack_Obama;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116668400;http://nap.dbpedia.org/resource/Barack_Obama;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116668401;http://nap.dbpedia.org/resource/Barack_Obama;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668402;http://nap.dbpedia.org/resource/Barack_Obama;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668403;http://nap.dbpedia.org/resource/Barack_Obama;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116668404;http://nap.dbpedia.org/resource/Barack_Obama;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116668405;http://nds.dbpedia.org/resource/Barack_Obama;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.24;2;5723;14916;0
116668406;http://nds.dbpedia.org/resource/Barack_Obama;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668407;http://nds.dbpedia.org/resource/Barack_Obama;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668408;http://nds.dbpedia.org/resource/Barack_Obama;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668409;http://nds.dbpedia.org/resource/Barack_Obama;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668410;http://nds.dbpedia.org/resource/Barack_Obama;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668411;http://nds.dbpedia.org/resource/Barack_Obama;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668412;http://nds.dbpedia.org/resource/Barack_Obama;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668413;http://nds.dbpedia.org/resource/Barack_Obama;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668414;http://nds.dbpedia.org/resource/Barack_Obama;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668415;http://nds.dbpedia.org/resource/Barack_Obama;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668416;http://nds.dbpedia.org/resource/Barack_Obama;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116668417;http://nds.dbpedia.org/resource/Barack_Obama;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668418;http://nds.dbpedia.org/resource/Barack_Obama;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668419;http://nds.dbpedia.org/resource/Barack_Obama;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668420;http://nds.dbpedia.org/resource/Barack_Obama;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668421;http://nds.dbpedia.org/resource/Barack_Obama;http://sk.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668422;http://nds.dbpedia.org/resource/Barack_Obama;http://sl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668423;http://nds.dbpedia.org/resource/Barack_Obama;http://sq.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668424;http://nds.dbpedia.org/resource/Barack_Obama;http://sr.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668425;http://nds.dbpedia.org/resource/Barack_Obama;http://su.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668426;http://nds.dbpedia.org/resource/Barack_Obama;http://sv.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668427;http://nds.dbpedia.org/resource/Barack_Obama;http://sw.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668428;http://nds.dbpedia.org/resource/Barack_Obama;http://ta.dbpedia.org/resource/பராக்_ஒபாமா;0.24;2;5723;14916;0
116668429;http://nds.dbpedia.org/resource/Barack_Obama;http://te.dbpedia.org/resource/బరాక్_ఒబామా;0.24;2;5723;14916;0
116668430;http://nds.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668431;http://nds.dbpedia.org/resource/Barack_Obama;http://tg.dbpedia.org/resource/Барак_Ҳусейн_Обама;0.24;2;5723;14916;0
116668432;http://nds.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัก_โอบามา;0.24;2;5723;14916;0
116668433;http://nds.dbpedia.org/resource/Barack_Obama;http://th.dbpedia.org/resource/บารัค_โอบามา;0.24;2;5723;14916;0
116668434;http://nds.dbpedia.org/resource/Barack_Obama;http://tl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668435;http://nds.dbpedia.org/resource/Barack_Obama;http://tr.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668436;http://nds.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Baraq_Husseyın_Obama_II;0.24;2;5723;14916;0
116668437;http://nds.dbpedia.org/resource/Barack_Obama;http://tt.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668438;http://nds.dbpedia.org/resource/Barack_Obama;http://uk.dbpedia.org/resource/Барак_Обама;0.24;2;5723;14916;0
116668439;http://nds.dbpedia.org/resource/Barack_Obama;http://ur.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668440;http://nds.dbpedia.org/resource/Barack_Obama;http://uz.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668441;http://nds.dbpedia.org/resource/Barack_Obama;http://vec.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668442;http://nds.dbpedia.org/resource/Barack_Obama;http://vi.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668443;http://nds.dbpedia.org/resource/Barack_Obama;http://wa.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668444;http://nds.dbpedia.org/resource/Barack_Obama;http://war.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668445;http://nds.dbpedia.org/resource/Barack_Obama;http://www.wikidata.org/entity/Q76;0.24;2;5723;14916;0
116668446;http://nds.dbpedia.org/resource/Barack_Obama;http://yi.dbpedia.org/resource/באראק_אבאמא;0.24;2;5723;14916;0
116668447;http://nds.dbpedia.org/resource/Barack_Obama;http://yo.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668448;http://nds.dbpedia.org/resource/Barack_Obama;http://zh-min-nan.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668449;http://nds.dbpedia.org/resource/Barack_Obama;http://zh-yue.dbpedia.org/resource/奧巴馬;0.24;2;5723;14916;0
116668450;http://nds.dbpedia.org/resource/Barack_Obama;http://zh.dbpedia.org/resource/贝拉克·奥巴马;0.24;2;5723;14916;0
116668451;http://ne.dbpedia.org/resource/%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%95_%E0%A4%93%E0%A4%AC%E0%A4%BE%E0%A4%AE%E0%A4%BE;http://ne.dbpedia.org/resource/बाराक_ओबामा;0.49;1;5723;14916;0
116668452;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://nl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668453;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://nn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668454;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://no.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668455;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://oc.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668456;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://pl.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668457;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://pms.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668458;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://pnb.dbpedia.org/resource/بارک_اوبامہ;0.24;2;5723;14916;0
116668459;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://pt.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668460;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://qu.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668461;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://ro.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668462;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://ru.dbpedia.org/resource/Обама,_Барак;0.24;2;5723;14916;0
116668463;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://scn.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668464;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://sco.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668465;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://sh.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
116668466;http://ne.dbpedia.org/resource/बाराक_ओबामा;http://simple.dbpedia.org/resource/Barack_Obama;0.24;2;5723;14916;0
